location_id,koppen_code,vegetation_zone,country_derived
655,Af,Tropischer Regenwald,Costa Rica
656,Cwb,Tropischer Nadelwald,Guatemala
657,Cwb,Tropischer Nadelwald,Guatemala
658,Af,Tropischer Regenwald,Costa Rica
659,Am,Tropischer Regenwald,Guatemala
660,Cwb,Tropischer Nadelwald,Guatemala
661,Cwb,Tropischer Nadelwald,Guatemala
662,Cwb,Tropischer Nadelwald,Guatemala
663,Cwb,Tropischer Nadelwald,Guatemala
664,Cwb,Tropischer Nadelwald,Guatemala
665,Aw,Tropischer Regenwald,Guatemala
666,Cfb,Tropischer Nadelwald,Guatemala
667,Aw,Tropischer Regenwald,Guatemala
668,Aw,Tropischer Regenwald,Guatemala
669,Am,Tropischer Regenwald,Guatemala
670,Af,Tropischer Regenwald,Guatemala
671,Aw,,Guatemala
672,Aw,Tropischer Nadelwald,Guatemala
673,Af,Tropischer Regenwald,Guatemala
674,Cwb,Tropischer Nadelwald,Guatemala
675,Cwb,Tropischer Nadelwald,Guatemala
676,Cwb,Tropischer Nadelwald,Guatemala
677,Cwb,Tropischer Nadelwald,Guatemala
678,Aw,Wüste / Trockengebiete,Guatemala
679,Cfb,Tropischer Regenwald,Guatemala
680,Am,Tropischer Regenwald,Guatemala
681,Am,Tropischer Regenwald,Guatemala
682,Am,Tropischer Regenwald,Guatemala
683,Am,Tropischer Regenwald,Panama
684,Am,Tropischer Regenwald,Panama
685,Am,Tropischer Regenwald,Panama
686,Am,Tropischer Regenwald,Panama
687,Cwb,Tropischer Nadelwald,Guatemala
688,Cwb,Tropischer Nadelwald,Guatemala
689,Cwb,Tropischer Nadelwald,Guatemala
690,Af,Tropischer Regenwald,Guatemala
691,Cwb,Tropischer Nadelwald,Guatemala
692,Am,Tropischer Regenwald,Costa Rica
693,Aw,Tropischer Trockenwald,Costa Rica
694,Aw,Tropischer Trockenwald,Costa Rica
695,Aw,Tropischer Trockenwald,Costa Rica
696,Am,Tropischer Regenwald,Panama
697,Am,Tropischer Regenwald,Panama
698,Aw,Tropischer Regenwald,Panama
699,Af,Tropischer Regenwald,Guatemala
700,Af,Tropischer Regenwald,Panama
701,Aw,Tropischer Regenwald,Bolivia
702,Am,Tropischer Regenwald,Panama
703,Af,Tropischer Regenwald,Guatemala
704,Am,Tropischer Regenwald,Panama
705,Af,Tropischer Regenwald,Guatemala
707,Af,Tropischer Regenwald,Panama
708,Cfb,Tropischer Regenwald,Guatemala
723,Aw,Wüste / Trockengebiete,
724,Aw,,
725,Aw,,
726,Aw,,
727,BSh,,
728,Af,Tropischer Regenwald,Costa Rica
729,Aw,Mangroven,
730,Aw,,
731,Aw,Wüste / Trockengebiete,
732,Cfb,Tropischer Regenwald,Colombia
733,Am,Tropischer Regenwald,Panama
734,Af,Tropischer Regenwald,Costa Rica
735,BSh,Wüste / Trockengebiete,
736,BSh,Wüste / Trockengebiete,
737,Af,Tropischer Regenwald,Suriname
738,BSh,,
739,BSh,,
740,Aw,Wüste / Trockengebiete,
741,BSh,,
742,Aw,,
743,Cwb,Tropischer Regenwald,Brazil
744,Aw,Wüste / Trockengebiete,
745,Aw,Wüste / Trockengebiete,
746,Af,Mangroven,Suriname
747,Aw,Wüste / Trockengebiete,
748,Aw,Wüste / Trockengebiete,
749,BSh,Wüste / Trockengebiete,
750,BSh,,
751,Aw,Wüste / Trockengebiete,
752,Af,Tropischer Regenwald,Costa Rica
753,Aw,Wüste / Trockengebiete,Colombia
754,BSh,Wüste / Trockengebiete,
755,BSh,Mangroven,
756,Cfc,Gemäßigter Laubwald,Chile
757,Aw,Tropischer Trockenwald,Bolivia
758,Aw,Wüste / Trockengebiete,
759,Af,Tropischer Regenwald,Ecuador
760,Aw,Tropischer Trockenwald,
761,BSh,Wüste / Trockengebiete,
762,Aw,Wüste / Trockengebiete,
763,Cfa,Tropisches Grasland / Savanne,Uruguay
764,BSh,Wüste / Trockengebiete,
765,BSh,Mangroven,
766,Aw,Wüste / Trockengebiete,
767,BSh,,
768,Am,Tropischer Regenwald,Bolivia
769,Aw,Mangroven,
770,Aw,Wüste / Trockengebiete,
771,Af,Tropischer Regenwald,Suriname
772,Cfb,Gemäßigtes Grasland,Argentina
773,BSh,Mangroven,
774,BSh,,
775,BSh,,
776,BSk,Tropischer Nadelwald,Mexico
777,BSh,Wüste / Trockengebiete,
778,BSh,Wüste / Trockengebiete,
779,Af,Tropischer Regenwald,Ecuador
780,Af,Tropischer Regenwald,Costa Rica
781,Aw,,
782,BSh,Wüste / Trockengebiete,
783,Af,,Costa Rica
784,Aw,Wüste / Trockengebiete,
785,Aw,,
786,Af,Tropischer Regenwald,Cuba
787,BSh,,
788,BSh,,
789,Af,Tropischer Regenwald,Suriname
790,BSh,Mangroven,
791,BSh,,
792,Af,Wüste / Trockengebiete,
793,BSh,,
794,Cfb,Tropischer Regenwald,Peru
795,Aw,Tropischer Trockenwald,Mexico
796,BSh,Mangroven,
797,Cfb,Tropischer Regenwald,Panama
798,Aw,Wüste / Trockengebiete,
799,Cfb,Tropischer Regenwald,Colombia
800,Aw,Tropischer Trockenwald,
801,BSh,Wüste / Trockengebiete,
802,Aw,Mangroven,
803,BSh,,
804,BSh,,
805,BSh,Wüste / Trockengebiete,
806,Aw,Wüste / Trockengebiete,
807,BSh,,
808,Aw,,
809,Af,,Costa Rica
810,Am,Tropischer Regenwald,
811,Af,,Costa Rica
812,Aw,Wüste / Trockengebiete,
813,Aw,Tropischer Regenwald,Brazil
814,Aw,,
815,Aw,Wüste / Trockengebiete,
816,Am,Tropischer Regenwald,Guatemala
817,Aw,Tropischer Trockenwald,Mexico
818,Am,Tropischer Regenwald,Costa Rica
819,Aw,Wüste / Trockengebiete,
820,Cfa,Tropisches Grasland / Savanne,Paraguay
821,Af,Tropischer Regenwald,Suriname
822,Aw,Mangroven,
823,BSh,Wüste / Trockengebiete,
824,Aw,Wüste / Trockengebiete,
825,Af,,Costa Rica
826,Aw,Wüste / Trockengebiete,
827,Af,Tropischer Regenwald,Suriname
828,BSh,,
829,BWh,Wüste / Trockengebiete,Mexico
830,Cfa,Tropisches Grasland / Savanne,Uruguay
831,BSh,Wüste / Trockengebiete,
832,BSh,,
833,BSh,Wüste / Trockengebiete,
834,Af,,Costa Rica
835,Aw,Mangroven,
836,Af,Tropischer Regenwald,Mexico
837,Aw,Tropischer Trockenwald,
838,Cfa,,
839,Af,,Costa Rica
840,Aw,Wüste / Trockengebiete,
841,Aw,Tropischer Trockenwald,Mexico
842,ET,Gemäßigter Laubwald,Chile
843,BSh,,
844,Am,Tropischer Regenwald,Costa Rica
845,BSh,Wüste / Trockengebiete,
846,Am,Tropischer Regenwald,Suriname
847,Aw,Wüste / Trockengebiete,
848,Af,Tropischer Regenwald,Peru
849,Aw,,
850,Af,Tropischer Regenwald,Colombia
851,Aw,Tropischer Trockenwald,
852,BSh,Wüste / Trockengebiete,
853,Aw,,
854,Af,Tropischer Regenwald,Peru
855,Af,Tropischer Regenwald,Costa Rica
856,BSh,,
857,Cfb,Tropischer Regenwald,Ecuador
858,Af,Tropischer Regenwald,Colombia
859,Aw,Tropischer Regenwald,Cuba
860,Cfa,Tropisches Grasland / Savanne,Uruguay
861,BSh,Wüste / Trockengebiete,
862,Aw,,
863,Cfb,Tropischer Regenwald,Ecuador
864,Af,Tropischer Regenwald,Costa Rica
865,Aw,Tropischer Trockenwald,
866,Cfb,Tropischer Regenwald,Brazil
867,Af,Tropischer Regenwald,Suriname
868,Cfa,Überschwemmtes Grasland,Argentina
869,Aw,Wüste / Trockengebiete,
870,Cfb,Tropisches Grasland / Savanne,Uruguay
871,Af,Tropischer Regenwald,Mexico
872,Af,Tropischer Regenwald,Mexico
873,Af,,Costa Rica
874,Af,Tropischer Regenwald,Suriname
875,Am,,Costa Rica
876,BSh,Wüste / Trockengebiete,
877,Aw,Wüste / Trockengebiete,
878,BSh,,
879,Aw,,
880,BSh,,
881,Aw,Tropischer Trockenwald,
882,Af,,Costa Rica
883,BSh,Wüste / Trockengebiete,
884,Aw,Tropischer Trockenwald,
885,Cfb,Tropischer Regenwald,Peru
886,,Gemäßigter Laubwald,Argentina
887,BSh,,
888,BSh,,
889,BSh,,
890,Af,Mangroven,Suriname
891,Aw,Tropischer Trockenwald,
892,Af,Tropischer Regenwald,Ecuador
893,Am,,Costa Rica
894,Am,Tropischer Regenwald,Venezuela
895,Af,Tropischer Regenwald,Suriname
896,Am,Tropischer Regenwald,Costa Rica
897,Aw,Wüste / Trockengebiete,
898,Af,Tropischer Regenwald,Suriname
899,Aw,Wüste / Trockengebiete,
900,BWk,Gemäßigtes Grasland,Argentina
901,Af,,Costa Rica
902,BSh,Wüste / Trockengebiete,
903,Aw,Wüste / Trockengebiete,
904,BSh,,
905,BSh,,
906,Aw,Wüste / Trockengebiete,
907,BSh,Wüste / Trockengebiete,
908,BSh,,
909,Af,Tropischer Regenwald,Costa Rica
910,Af,Tropischer Regenwald,Guatemala
911,Am,Tropischer Regenwald,Guatemala
912,Aw,Tropischer Regenwald,Nicaragua
913,Am,Tropischer Regenwald,Guatemala
914,Cwb,Tropischer Nadelwald,Guatemala
915,Am,Tropischer Regenwald,Guatemala
916,BSh,Wüste / Trockengebiete,
917,Af,Tropischer Regenwald,Suriname
918,Aw,Wüste / Trockengebiete,
919,Aw,,
920,Af,Tropischer Regenwald,Ecuador
921,Aw,Wüste / Trockengebiete,
922,Cfa,Tropischer Regenwald,Brazil
923,BSh,Wüste / Trockengebiete,
924,Aw,Wüste / Trockengebiete,
925,BSk,Wüste / Trockengebiete,Mexico
926,Aw,Wüste / Trockengebiete,
927,BSh,Wüste / Trockengebiete,
928,Af,Tropischer Regenwald,Suriname
929,Am,Tropischer Regenwald,Suriname
930,Cfb,Tropischer Regenwald,Peru
931,BSh,Wüste / Trockengebiete,
932,Af,,Costa Rica
933,Aw,,
934,Aw,Tropischer Trockenwald,
935,BSh,,
936,Af,Tropischer Regenwald,Costa Rica
937,Am,Mangroven,
938,Aw,,
939,BSh,,
940,Af,Tropischer Regenwald,Costa Rica
941,Am,Tropischer Regenwald,Costa Rica
942,Af,,
943,Aw,Tropischer Trockenwald,
944,Af,Tropischer Regenwald,
945,Af,Tropischer Regenwald,
946,Af,Tropischer Regenwald,
947,Af,Tropischer Regenwald,
948,Af,Tropischer Regenwald,
949,Af,Tropischer Regenwald,
950,Af,Tropischer Regenwald,
951,Af,Tropischer Regenwald,
952,Af,Tropischer Regenwald,
953,Af,Tropischer Regenwald,
954,Af,Tropischer Regenwald,
955,Af,Tropischer Regenwald,
956,Af,Tropischer Regenwald,
957,Af,Tropischer Regenwald,
958,Af,Tropischer Regenwald,
959,Af,Tropischer Regenwald,
960,Af,Tropischer Regenwald,
961,Af,Tropischer Regenwald,
962,Af,Tropischer Regenwald,
963,Af,Tropischer Regenwald,
964,Af,Tropischer Regenwald,
965,Af,Tropischer Regenwald,
966,Af,Tropischer Regenwald,
967,Af,Tropischer Regenwald,
968,Af,Tropischer Regenwald,
969,Af,Tropischer Regenwald,
970,Af,Tropischer Regenwald,
971,Af,Tropischer Regenwald,
972,Af,Tropischer Regenwald,
973,Af,Tropischer Regenwald,
974,Af,Tropischer Regenwald,
975,Af,Tropischer Regenwald,
976,Af,Tropischer Regenwald,
977,Af,Tropischer Regenwald,
978,Af,Tropischer Regenwald,
979,Aw,Mangroven,
980,Cfb,Gemäßigter Laubwald,Chile
981,BSh,,
982,Aw,Wüste / Trockengebiete,
983,Aw,Wüste / Trockengebiete,
984,BSh,,
985,Cfa,Tropisches Grasland / Savanne,Uruguay
986,Aw,Mangroven,
987,BSh,Wüste / Trockengebiete,
988,Csb,Gemäßigter Laubwald,Chile
989,Aw,Mangroven,
990,BSh,,
991,Aw,Mangroven,
992,Af,Mangroven,Suriname
993,BSh,Mangroven,
994,BSh,Wüste / Trockengebiete,
995,Af,Tropischer Regenwald,Costa Rica
996,BSh,,
997,Aw,Tropisches Grasland / Savanne,Brazil
998,BSh,,
999,Af,Tropischer Regenwald,Costa Rica
1000,Af,Tropischer Regenwald,Suriname
1001,BSh,,
1002,BSh,Wüste / Trockengebiete,
1003,Aw,,
1004,Csb,Tropischer Regenwald,Ecuador
1005,Am,,Costa Rica
1006,Af,Tropischer Regenwald,Costa Rica
1007,BSh,Wüste / Trockengebiete,
1008,Aw,Wüste / Trockengebiete,
1009,BSh,Wüste / Trockengebiete,
1010,Aw,Tropischer Trockenwald,
1011,Aw,Tropischer Trockenwald,
1012,Cfb,Tropischer Regenwald,Peru
1013,Aw,Wüste / Trockengebiete,
1014,BSh,Wüste / Trockengebiete,
1015,BSh,Wüste / Trockengebiete,
1016,Aw,Tropischer Trockenwald,Mexico
1017,Aw,,
1018,Aw,Tropischer Trockenwald,
1019,Af,Tropischer Regenwald,Suriname
1020,Af,Tropischer Regenwald,Ecuador
1021,Af,Tropischer Regenwald,Suriname
1022,Aw,Mangroven,
1023,Af,Tropischer Regenwald,Costa Rica
1024,Aw,,
1025,Aw,,Ecuador
1026,BSh,,
1027,BSh,,
1028,BSh,Wüste / Trockengebiete,
1029,Af,Tropischer Regenwald,Suriname
1030,BSh,,
1031,BSh,Mangroven,
1032,Aw,Tropischer Trockenwald,
1033,Af,Tropischer Regenwald,Colombia
1034,Af,Tropischer Regenwald,Suriname
1035,Aw,,
1036,Aw,Wüste / Trockengebiete,
1037,BSh,Wüste / Trockengebiete,
1038,Aw,Wüste / Trockengebiete,
1039,Aw,Wüste / Trockengebiete,
1040,BSh,,
1041,Af,Tropischer Regenwald,Suriname
1042,Aw,Wüste / Trockengebiete,
1043,Af,Tropischer Regenwald,Ecuador
1044,Cfa,Tropisches Grasland / Savanne,Uruguay
1045,Af,Tropischer Regenwald,Costa Rica
1046,BSh,Wüste / Trockengebiete,
1047,Af,Tropischer Regenwald,Suriname
1048,BSh,,
1049,Cfc,Gemäßigter Laubwald,Chile
1050,BSh,Mangroven,
1051,Cfb,Tropischer Regenwald,Ecuador
1052,BSh,,
1053,Aw,,
1054,Aw,,
1055,BSh,Wüste / Trockengebiete,
1056,Af,Tropischer Regenwald,Costa Rica
1057,BSh,Mangroven,
1058,Cfb,Gemäßigter Laubwald,Chile
1059,Aw,Tropischer Trockenwald,
1060,BSh,Wüste / Trockengebiete,
1061,BSh,Wüste / Trockengebiete,
1062,Af,Tropischer Regenwald,Costa Rica
1063,Cfb,Tropischer Regenwald,Peru
1064,Aw,Tropischer Regenwald,Ecuador
1065,Am,Tropischer Regenwald,Ecuador
1066,Af,Tropischer Regenwald,Peru
1067,Af,Tropischer Regenwald,Suriname
1068,Aw,Wüste / Trockengebiete,
1069,Am,Tropischer Regenwald,Panama
1070,Aw,Tropischer Trockenwald,
1071,Aw,Wüste / Trockengebiete,
1072,BSh,,
1073,BSh,Wüste / Trockengebiete,
1074,Aw,Wüste / Trockengebiete,
1075,Aw,,
1076,Aw,Tropischer Trockenwald,
1077,BSh,Wüste / Trockengebiete,
1078,BSh,,
1079,Cfc,Gemäßigter Laubwald,Chile
1080,Aw,Tropischer Trockenwald,
1081,Af,Tropischer Regenwald,Ecuador
1082,Aw,Wüste / Trockengebiete,
1083,Aw,Wüste / Trockengebiete,Venezuela
1084,Csb,Tropischer Regenwald,Ecuador
1085,Aw,Wüste / Trockengebiete,
1086,BSh,,
1087,Af,Tropischer Regenwald,Costa Rica
1088,Aw,Wüste / Trockengebiete,
1089,BSh,,
1090,Am,Tropischer Regenwald,Peru
1091,Af,Tropischer Regenwald,Brazil
1092,BSh,Wüste / Trockengebiete,
1093,Aw,,
1094,Aw,,
1095,Af,Tropischer Regenwald,Suriname
1096,Aw,,
1097,BSh,,
1098,BSh,,
1099,BSh,Wüste / Trockengebiete,
1100,Cfb,Tropischer Regenwald,Ecuador
1101,BSh,Wüste / Trockengebiete,
1102,BSh,Wüste / Trockengebiete,
1103,BSh,Wüste / Trockengebiete,
1104,Csb,Gemäßigter Laubwald,Argentina
1105,BSh,Mangroven,
1106,BSh,Wüste / Trockengebiete,
1107,Aw,Wüste / Trockengebiete,Colombia
1108,Af,Tropischer Regenwald,Costa Rica
1109,Aw,Mangroven,
1110,Af,Tropischer Regenwald,Colombia
1111,Aw,Wüste / Trockengebiete,
1112,Cfa,Tropisches Grasland / Savanne,Uruguay
1113,Am,Tropischer Regenwald,Suriname
1114,Af,Tropischer Regenwald,Suriname
1115,Aw,Wüste / Trockengebiete,
1116,Aw,Wüste / Trockengebiete,
1117,Af,Tropischer Regenwald,Costa Rica
1118,BSh,Wüste / Trockengebiete,
1119,Cfb,Tropischer Regenwald,Peru
1120,BSk,Wüste / Trockengebiete,Mexico
1121,BSh,,
1122,Af,Tropischer Regenwald,Suriname
1123,Aw,,
1124,Aw,Tropischer Regenwald,Ecuador
1125,Af,Tropischer Regenwald,Suriname
1126,Aw,Tropischer Regenwald,Colombia
1127,Af,Tropischer Regenwald,Costa Rica
1128,Aw,Tropischer Trockenwald,
1129,Aw,Wüste / Trockengebiete,
1130,Cfb,Tropischer Regenwald,Brazil
1131,Aw,,
1132,Cfb,Tropischer Regenwald,Ecuador
1133,Af,Tropischer Regenwald,Suriname
1134,Af,Tropischer Regenwald,Suriname
1135,Af,Tropischer Regenwald,Costa Rica
1136,BSh,,
1137,Af,Tropischer Regenwald,Suriname
1138,Cwb,Tropischer Regenwald,Peru
1139,BSh,,
1140,Aw,Tropischer Trockenwald,
1141,BSh,,
1142,Aw,Wüste / Trockengebiete,
1143,Af,Tropischer Regenwald,Peru
1144,Aw,Tropischer Trockenwald,
1145,Cfb,Tropischer Regenwald,Panama
1146,Cfa,Tropisches Grasland / Savanne,Uruguay
1147,Af,Mangroven,Suriname
1148,Aw,Tropischer Regenwald,Brazil
1149,BSh,Wüste / Trockengebiete,
1150,BSh,Wüste / Trockengebiete,
1151,Af,Tropischer Regenwald,Costa Rica
1152,Aw,Tropischer Trockenwald,
1153,Aw,Tropischer Trockenwald,
1154,Af,Tropischer Regenwald,Suriname
1155,Aw,Wüste / Trockengebiete,
1156,Aw,Überschwemmtes Grasland,Brazil
1157,Af,Tropischer Regenwald,Suriname
1158,Am,Tropischer Regenwald,Costa Rica
1159,Aw,Wüste / Trockengebiete,
1160,Aw,Mangroven,
1161,BSh,Wüste / Trockengebiete,
1162,BSh,Wüste / Trockengebiete,
1163,Aw,Tropischer Trockenwald,
1164,Cfb,Gemäßigter Laubwald,Chile
1165,Af,Tropischer Regenwald,Ecuador
1166,BSh,,
1167,Aw,,
1168,Aw,Wüste / Trockengebiete,
1169,Af,Tropischer Regenwald,Peru
1170,Af,Tropischer Regenwald,Costa Rica
1171,Aw,Tropischer Trockenwald,
1172,BSk,Tropischer Nadelwald,Mexico
1173,Cfa,Tropischer Regenwald,Paraguay
1174,Cfa,Tropisches Grasland / Savanne,Uruguay
1175,Aw,Tropischer Trockenwald,
1176,Aw,Wüste / Trockengebiete,
1177,Aw,Wüste / Trockengebiete,
1178,Cfa,Tropischer Regenwald,Brazil
1179,BSh,,
1180,BSh,Wüste / Trockengebiete,
1181,Aw,,
1182,Aw,,
1183,Af,Tropischer Regenwald,Costa Rica
1184,Cfa,Gemäßigtes Grasland,Argentina
1185,BWh,Wüste / Trockengebiete,Chile
1186,Aw,Wüste / Trockengebiete,
1187,Af,Tropischer Regenwald,Suriname
1188,Cfa,Tropischer Regenwald,Brazil
1189,BSh,Wüste / Trockengebiete,
1190,BSh,,
1191,BSk,Wüste / Trockengebiete,Mexico
1192,Aw,Tropischer Trockenwald,
1193,Aw,Wüste / Trockengebiete,
1194,Cfb,Gemäßigter Laubwald,Chile
1195,Cfb,Tropischer Regenwald,Colombia
1196,Af,Tropischer Regenwald,Costa Rica
1197,BSh,Wüste / Trockengebiete,
1198,Aw,Wüste / Trockengebiete,
1199,Aw,Tropischer Regenwald,Ecuador
1200,BSh,Wüste / Trockengebiete,
1201,Am,Tropischer Regenwald,Ecuador
1202,Aw,Tropischer Trockenwald,
1203,Aw,,
1204,Aw,,
1205,Am,Tropischer Regenwald,Costa Rica
1206,Aw,,
1207,Aw,Wüste / Trockengebiete,
1208,Aw,Mangroven,
1209,Af,Tropischer Regenwald,Peru
1210,BSh,,
1211,Aw,,
1212,Af,Tropischer Regenwald,Ecuador
1213,Aw,Wüste / Trockengebiete,
1214,Aw,Tropischer Trockenwald,
1215,Aw,Wüste / Trockengebiete,
1216,BSh,Wüste / Trockengebiete,
1217,Aw,Tropischer Trockenwald,
1218,Aw,Tropischer Trockenwald,
1219,Aw,Tropischer Trockenwald,
1220,BSh,,
1221,BSh,,
1222,ET,Gemäßigter Laubwald,Chile
1223,Cfa,Tropisches Grasland / Savanne,Uruguay
1224,Af,Tropischer Regenwald,Suriname
1225,Aw,Tropischer Regenwald,Peru
1226,Aw,,
1227,Aw,,
1228,Aw,,
1229,Am,Tropischer Regenwald,Costa Rica
1230,Am,Mangroven,
1231,Aw,Wüste / Trockengebiete,
1232,Af,Tropischer Regenwald,Costa Rica
1233,Aw,Wüste / Trockengebiete,
1234,BSh,,
1235,Aw,,Costa Rica
1236,Af,Tropischer Regenwald,Suriname
1237,Af,,Costa Rica
1238,BSh,Wüste / Trockengebiete,
1239,Aw,Wüste / Trockengebiete,
1240,Af,Tropischer Regenwald,Suriname
1241,Af,Tropischer Regenwald,Peru
1242,Cfa,Tropischer Regenwald,Argentina
1243,BSh,Wüste / Trockengebiete,
1244,Aw,Tropischer Trockenwald,Nicaragua
1245,Aw,Tropischer Trockenwald,
1246,Af,Tropischer Regenwald,Costa Rica
1247,Aw,Tropischer Regenwald,Costa Rica
1248,BSh,Wüste / Trockengebiete,
1249,BSh,,
1250,BSh,,
1251,Aw,Tropischer Trockenwald,
1252,Aw,Tropischer Trockenwald,
1253,Aw,Wüste / Trockengebiete,
1254,BSh,,
1255,Aw,Wüste / Trockengebiete,
1256,Af,Tropischer Regenwald,Jamaica
1257,BSh,,
1258,Aw,Tropisches Grasland / Savanne,Brazil
1259,Af,Tropischer Regenwald,Suriname
1260,Af,Tropischer Regenwald,Ecuador
1261,Cfb,Gemäßigter Laubwald,Chile
1262,Af,Tropischer Regenwald,Suriname
1263,Af,,Costa Rica
1264,Aw,,
1265,Aw,Tropischer Trockenwald,
1266,Aw,Tropischer Trockenwald,
1267,BSh,,
1268,Aw,Wüste / Trockengebiete,
1269,Aw,Tropischer Trockenwald,Mexico
1270,Am,Tropischer Regenwald,Costa Rica
1271,Aw,Mangroven,
1272,BSh,Wüste / Trockengebiete,
1273,Aw,Wüste / Trockengebiete,
1274,Aw,Tropischer Trockenwald,
1275,BSh,,
1276,Aw,Tropischer Regenwald,Mexico
1277,Aw,,
1278,Af,Tropischer Regenwald,Costa Rica
1279,Aw,,
1280,BSk,,Mexico
1281,Aw,,
1282,Cfa,Tropisches Grasland / Savanne,Uruguay
1283,Aw,Tropischer Trockenwald,
1284,Af,,Costa Rica
1285,Aw,,
1286,Af,Tropischer Regenwald,Suriname
1287,Aw,Tropischer Trockenwald,
1288,Aw,Tropischer Trockenwald,
1289,BSh,Wüste / Trockengebiete,
1290,Aw,,
1291,Cfb,Gemäßigter Laubwald,Chile
1292,Af,Mangroven,Costa Rica
1293,Cwb,Tropischer Regenwald,Colombia
1294,Aw,Tropischer Trockenwald,
1295,Af,Tropischer Regenwald,Costa Rica
1296,Cfb,Tropischer Regenwald,Costa Rica
1297,Am,Tropischer Trockenwald,
1298,BWk,Gebirgs-Grasland,Chile
1299,Cfb,Gemäßigter Laubwald,Chile
1300,BSh,Wüste / Trockengebiete,
1301,Aw,,
1302,Af,Tropischer Regenwald,Suriname
1303,Csb,Tropischer Regenwald,Ecuador
1304,BSh,Wüste / Trockengebiete,
1305,Cfa,Tropisches Grasland / Savanne,Uruguay
1306,Am,Tropischer Regenwald,Suriname
1307,Aw,Tropischer Trockenwald,
1308,Aw,Wüste / Trockengebiete,
1309,Aw,,
1310,Aw,Tropischer Regenwald,Mexico
1311,Aw,Wüste / Trockengebiete,
1312,Aw,Tropischer Trockenwald,
1313,Aw,Wüste / Trockengebiete,
1314,Af,Tropischer Regenwald,Costa Rica
1315,Aw,Wüste / Trockengebiete,
1316,Af,Tropischer Regenwald,Peru
1317,Af,Tropischer Regenwald,Costa Rica
1318,Csb,Tropischer Regenwald,Ecuador
1319,Af,Tropischer Regenwald,
1320,Am,Wüste / Trockengebiete,
1321,,Tropischer Regenwald,
1322,Af,Mangroven,
1323,Af,Wüste / Trockengebiete,
1324,Af,Tropischer Regenwald,
1325,Af,Tropischer Regenwald,
1327,Af,Tropischer Regenwald,
1328,Af,Wüste / Trockengebiete,
1329,Af,Tropischer Regenwald,
1330,Af,Wüste / Trockengebiete,
1331,Af,Tropischer Regenwald,
1332,Af,Mangroven,
1333,Am,Wüste / Trockengebiete,
1334,Af,Tropischer Regenwald,
1335,Af,Wüste / Trockengebiete,
1336,Am,Wüste / Trockengebiete,
1337,Am,Wüste / Trockengebiete,
1338,Am,Tropischer Regenwald,
1339,Am,Wüste / Trockengebiete,
1340,,Wüste / Trockengebiete,
1341,Af,Tropischer Regenwald,
1342,Af,Tropischer Regenwald,
1343,Am,Tropischer Regenwald,
1344,Am,Tropischer Regenwald,
1345,BSk,Mittelmeervegetation,Chile
1346,Aw,Wüste / Trockengebiete,
1347,Cfb,Tropischer Regenwald,Colombia
1348,Af,Tropischer Trockenwald,Colombia
1349,Cfb,Tropischer Regenwald,Colombia
1350,Cfb,Tropischer Regenwald,Colombia
1351,Cfb,Tropischer Regenwald,Colombia
1352,Cfb,Tropischer Regenwald,Colombia
1353,Cfb,Tropischer Regenwald,Colombia
1354,Af,Tropischer Trockenwald,Colombia
1355,Cfb,Tropischer Regenwald,Colombia
1356,Af,Tropischer Trockenwald,Colombia
1357,Af,Tropischer Trockenwald,Colombia
1358,Cfb,Tropischer Regenwald,Colombia
1359,Af,Tropischer Trockenwald,Colombia
1360,Cfb,Tropischer Regenwald,Colombia
1361,Cfb,Tropischer Regenwald,Colombia
1362,Af,Tropischer Regenwald,Colombia
1363,Af,Tropischer Trockenwald,Colombia
1364,Cfb,Tropischer Regenwald,Colombia
